"N","J","Distribution","Response","Replication","Alpha","Omega"
300,3,"normal","consistent",29,0.723551508140487,0.723982407557358
300,3,"normal","consistent",30,0.712482487428002,0.714164391420708
300,3,"normal","consistent",31,0.647933631509732,0.650607801589784
300,3,"normal","consistent",32,0.711286286291151,0.717385461276381
300,3,"normal","consistent",33,0.656680093627355,0.658761144961416
300,3,"normal","consistent",34,0.733764391189856,0.74095081783149
300,3,"normal","consistent",35,0.786009825478824,0.788620430290634
300,3,"normal","consistent",36,0.807786390052858,0.808671479138684
300,3,"normal","consistent",37,0.586534830674248,0.589285040441393
300,3,"normal","consistent",38,0.716643547297514,0.725562906312086
300,3,"normal","consistent",39,0.716988431446079,0.718146517318471
300,3,"normal","consistent",40,0.714991606416389,0.715644474679344
300,3,"normal","consistent",41,0.730233421537332,0.731596451778278
300,3,"normal","consistent",42,0.785674057455835,0.788547990609538
300,3,"normal","consistent",43,0.76270386828367,0.766659714582184
300,3,"normal","consistent",44,0.710287854501817,0.727856197144488
300,3,"normal","consistent",45,0.766673614504289,0.768795921267665
300,3,"normal","consistent",46,0.726747668197585,0.733739165594741
300,3,"normal","consistent",47,0.680780936355592,0.691117744678834
300,3,"normal","consistent",48,0.767001315914897,0.770420564783014
300,3,"normal","consistent",49,0.739666683090089,0.74072855191118
300,3,"normal","consistent",50,0.765703605526543,0.767215905155826
300,3,"normal","acquiescent",1,0.80497276228084,0.806609866176519
300,3,"normal","acquiescent",2,0.753718830286874,0.759557762998617
300,3,"normal","acquiescent",3,0.792992888336107,0.794771408064553
300,3,"normal","acquiescent",4,0.77576481084671,0.778392797487741
300,3,"normal","acquiescent",5,0.790322131746797,0.792494974120049
300,3,"normal","acquiescent",6,0.684178848819443,0.684690092900905
300,3,"normal","acquiescent",7,0.734878752299907,0.749853789238658
300,3,"normal","acquiescent",8,0.760438238490624,0.767823666162069
300,3,"normal","acquiescent",9,0.736641262367221,0.739477084958452
300,3,"normal","acquiescent",10,0.715303556528473,0.716799279528959
300,3,"normal","acquiescent",11,0.765785868724052,0.767108025800168
300,3,"normal","acquiescent",12,0.802355665457526,0.802961703597084
300,3,"normal","acquiescent",13,0.714514488219205,0.715648835162595
300,3,"normal","acquiescent",14,0.798275714437033,0.803305895334047
300,3,"normal","acquiescent",15,0.810183665107757,0.811894099295189
300,3,"normal","acquiescent",16,0.739689223868417,0.75433129504944
300,3,"normal","acquiescent",17,0.741036977184036,0.741280502966409
300,3,"normal","acquiescent",18,0.659106714710503,0.662037315267274
300,3,"normal","acquiescent",19,0.77487685589208,0.775350065133497
300,3,"normal","acquiescent",20,0.756138762376486,0.761082039084926
300,3,"normal","acquiescent",21,0.775048088236258,0.777369740702971
300,3,"normal","acquiescent",22,0.738108700314691,0.738671192704765
300,3,"normal","acquiescent",23,0.764603750044498,0.767783692486186
300,3,"normal","acquiescent",24,0.803496312584581,0.808503721760968
300,3,"normal","acquiescent",25,0.732723424249273,0.733855804945785
300,3,"normal","acquiescent",26,0.776427822438675,0.785132624896222
300,3,"normal","acquiescent",27,0.847999320524813,0.849196090392958
300,3,"normal","acquiescent",28,0.711503032513326,0.71233420053725
300,3,"normal","acquiescent",29,0.763373178883639,0.771591061358013
300,3,"normal","acquiescent",30,0.776638217702765,0.77829119856406
300,3,"normal","acquiescent",31,0.76879153921247,0.772642546270606
300,3,"normal","acquiescent",32,0.722702905977632,0.729166174813748
300,3,"normal","acquiescent",33,0.758940102987405,0.764064315907589
300,3,"normal","acquiescent",34,0.748850540364388,0.754120288748032
300,3,"normal","acquiescent",35,0.796439835253998,0.797039213522383
300,3,"normal","acquiescent",36,0.706215395586021,0.710508325536676
300,3,"normal","acquiescent",37,0.743942588935088,0.749385520784512
300,3,"normal","acquiescent",38,0.722643423348292,0.723605837590884
300,3,"normal","acquiescent",39,0.752367984229241,0.754861022042801
300,3,"normal","acquiescent",40,0.773014896573434,0.774016162749225
300,3,"normal","acquiescent",41,0.719298154195481,0.722575848247553
300,3,"normal","acquiescent",42,0.761341992899784,0.761968555590998
300,3,"normal","acquiescent",43,0.762103901687584,0.764026922133841
300,3,"normal","acquiescent",44,0.836116407092253,0.83715165272446
300,3,"normal","acquiescent",45,0.752218195728666,0.754576485217078
300,3,"normal","acquiescent",46,0.718244931774747,0.718967746310419
300,3,"normal","acquiescent",47,0.736514833039615,0.740166602597065
300,3,"normal","acquiescent",48,0.713818120858789,0.714159770223479
300,3,"normal","acquiescent",49,0.67768130013351,0.679726451388259
300,3,"normal","acquiescent",50,0.713085550582343,0.718704484862825
300,3,"normal","extreme",1,0.799109271720066,0.800213670832706
300,3,"normal","extreme",2,0.719267613594745,0.721121655667268
300,3,"normal","extreme",3,0.735028059447232,0.735647877841785
300,3,"normal","extreme",4,0.795150464101369,0.796478736209988
300,3,"normal","extreme",5,0.721036194832471,0.731797106380151
300,3,"normal","extreme",6,0.703329580414294,0.709507157696789
300,3,"normal","extreme",7,0.749410324533427,0.752549219671978
300,3,"normal","extreme",8,0.648595586858963,0.649501834755818
300,3,"normal","extreme",9,0.63211024468467,0.636292756663301
300,3,"normal","extreme",10,0.727711908906216,0.730542446997701
300,3,"normal","extreme",11,0.755846074983735,0.756646725695763
300,3,"normal","extreme",12,0.765019887076157,0.768178721191792
300,3,"normal","extreme",13,0.697806910315,0.70030376346777
300,3,"normal","extreme",14,0.814000473885052,0.815826978672718
300,3,"normal","extreme",15,0.811162935087414,0.811818254918805
300,3,"normal","extreme",16,0.725418520925452,0.729936596710866
300,3,"normal","extreme",17,0.698015470408773,0.698796083798808
300,3,"normal","extreme",18,0.723386279077626,0.724110470461767
300,3,"normal","extreme",19,0.850255188103609,0.852437500522863
300,3,"normal","extreme",20,0.64755667458379,0.656821079277979
300,3,"normal","extreme",21,0.758211015976525,0.764630776156706
300,3,"normal","extreme",22,0.70459676725346,0.71136669115787
300,3,"normal","extreme",23,0.769018699484893,0.775572563518534
300,3,"normal","extreme",24,0.726793006209309,0.728974792265464
300,3,"normal","extreme",25,0.725722105338225,0.73023258263456
300,3,"normal","extreme",26,0.72459015750274,0.73673579765908
300,3,"normal","extreme",27,0.76332142880368,0.765050820055517
300,3,"normal","extreme",28,0.693761762661589,0.694687035356845
300,3,"normal","extreme",29,0.785015654071691,0.786901425711164
300,3,"normal","extreme",30,0.754246593664275,0.758300476215872
300,3,"normal","extreme",31,0.73233312604396,0.735402716713906
300,3,"normal","extreme",32,0.776827428750085,0.782928609726268
300,3,"normal","extreme",33,0.778893307963227,0.780988930104955
300,3,"normal","extreme",34,0.772054655800253,0.773422075211658
300,3,"normal","extreme",35,0.665908268697111,0.667277159465611
300,3,"normal","extreme",36,0.727689000686222,0.72921521225968
300,3,"normal","extreme",37,0.70605577187594,0.714693819479215
300,3,"normal","extreme",38,0.770361351866868,0.770488448556163
300,3,"normal","extreme",39,0.682651285263361,0.685404885227338
300,3,"normal","extreme",40,0.713463123265069,0.718789626443414
300,3,"normal","extreme",41,0.72935301370795,0.7346455320863
300,3,"normal","extreme",42,0.679238723875621,0.682208841038752
300,3,"normal","extreme",43,0.709367765535278,0.717505744845039
300,3,"normal","extreme",44,0.752932537962834,0.760081663691702
300,3,"normal","extreme",45,0.803626346491749,0.804415018273646
300,3,"normal","extreme",46,0.800429624097291,0.802710793207169
300,3,"normal","extreme",47,0.688571422415271,0.691164331275259
300,3,"normal","extreme",48,0.732973871087112,0.73388667682914
300,3,"normal","extreme",49,0.691458391055426,0.692230383500892
300,3,"normal","extreme",50,0.749713948436985,0.755354593358363
300,3,"normal","inconsistent",1,0.465067699842744,0.467897581782613
300,3,"normal","inconsistent",2,0.537678015161853,0.541517218827879
300,3,"normal","inconsistent",3,0.506102182266601,0.512523435722693
300,3,"normal","inconsistent",4,0.452469488308328,0.463659233087189
300,3,"normal","inconsistent",5,0.449151393978547,0.472227002780271
300,3,"normal","inconsistent",6,0.410774682133374,0.478685437146876
300,3,"normal","inconsistent",7,0.577638094039367,0.582931855843896
300,3,"normal","inconsistent",8,0.397573695177618,0.423195683353419
300,3,"normal","inconsistent",9,0.549593482889255,0.563451216525573
300,3,"normal","inconsistent",10,0.466588179193004,0.467393240890058
300,3,"normal","inconsistent",11,0.497877416495285,0.5096399936855
300,3,"normal","inconsistent",12,0.412120049099197,0.413322415407538
300,3,"normal","inconsistent",13,0.557297913818557,0.558690224939601
300,3,"normal","inconsistent",14,0.438637998600533,0.442258890753504
300,3,"normal","inconsistent",15,0.394030284619697,0.402911909001031
300,3,"normal","inconsistent",16,0.467581564734593,0.482978144132793
300,3,"normal","inconsistent",17,0.494325079197906,0.494727986026707
300,3,"normal","inconsistent",18,0.559978878070028,0.560771604688162
300,3,"normal","inconsistent",19,0.524368957812383,0.529571698314577
300,3,"normal","inconsistent",20,0.545024395062134,0.550265874191796
300,3,"normal","inconsistent",21,0.562256860416236,0.563905325165837
300,3,"normal","inconsistent",22,0.46266416479054,0.472907237504692
300,3,"normal","inconsistent",23,0.4803773012395,0.495715363705307
300,3,"normal","inconsistent",24,0.567541683078377,0.573937681973354
300,3,"normal","inconsistent",25,0.458436806710016,0.461580101607789
300,3,"normal","inconsistent",26,0.537950472303272,0.541872098549719
300,3,"normal","inconsistent",27,0.435017621377448,0.438165312853606
300,3,"normal","inconsistent",28,0.492371005098263,0.494724673316105
300,3,"normal","inconsistent",29,0.526844936802205,0.530656080557481
300,3,"normal","inconsistent",30,0.527752708920673,0.530283764326482
300,3,"normal","inconsistent",31,0.396387228783979,0.412378050410134
300,3,"normal","inconsistent",32,0.473967931987819,0.485314032731776
300,3,"normal","inconsistent",33,0.542791508227668,0.544667717735074
300,3,"normal","inconsistent",34,0.528182977580276,0.5316499336888
300,3,"normal","inconsistent",35,0.52143011438739,0.531945211048404
300,3,"normal","inconsistent",36,0.558470408314704,0.562235883281649
300,3,"normal","inconsistent",37,0.461653029539943,0.471109624110283
300,3,"normal","inconsistent",38,0.443208270046456,0.447947314254268
300,3,"normal","inconsistent",39,0.482849761620842,0.506880444586246
300,3,"normal","inconsistent",40,0.513319103291454,0.514179602680523
300,3,"normal","inconsistent",41,0.418933065603729,0.427990196223206
300,3,"normal","inconsistent",42,0.530005348504035,0.53608292061841
300,3,"normal","inconsistent",43,0.488060683351228,0.490797842775339
300,3,"normal","inconsistent",44,0.492862131203467,0.496454529661959
300,3,"normal","inconsistent",45,0.554338082485633,0.55600838073341
300,3,"normal","inconsistent",46,0.530347421784139,0.532098625851722
300,3,"normal","inconsistent",47,0.477866529949616,0.483250693057035
300,3,"normal","inconsistent",48,0.502436041387416,0.507575494262644
300,3,"normal","inconsistent",49,0.369123115517422,0.437098967884358
300,3,"normal","inconsistent",50,0.401345225637127,0.416924973291607
300,3,"skewed","consistent",1,0.718114821814124,0.7197227637732
300,3,"skewed","consistent",2,0.763252612535938,0.76655151909065
300,3,"skewed","consistent",3,0.684837778421647,0.686097409932307
300,3,"skewed","consistent",4,0.658783332788633,0.660922732088018
300,3,"skewed","consistent",5,0.758871261591854,0.75938230581939
300,3,"skewed","consistent",6,0.721467410388413,0.724018747609896
300,3,"skewed","consistent",7,0.676286053933309,0.677325802892706
300,3,"skewed","consistent",8,0.762370461634459,0.770413147656137
300,3,"skewed","consistent",9,0.793336744619018,0.794549387447802
300,3,"skewed","consistent",10,0.655331140400638,0.657786872778199
300,3,"skewed","consistent",11,0.760644371657144,0.763952939669887
300,3,"skewed","consistent",12,0.740292458498529,0.748032724971287
300,3,"skewed","consistent",13,0.727688020016903,0.733160597250483
300,3,"skewed","consistent",14,0.769539030825571,0.772034049147007
300,3,"skewed","consistent",15,0.77863750921807,0.785531442995106
300,3,"skewed","consistent",16,0.740303682428137,0.743282804723696
300,3,"skewed","consistent",17,0.667630222263951,0.669280243600876
300,3,"skewed","consistent",18,0.784831035208685,0.786263499592461
300,3,"skewed","consistent",19,0.71296352288108,0.718416035713998
300,3,"skewed","consistent",20,0.774465072641914,0.774588415845822
300,3,"skewed","consistent",21,0.70778848742206,0.718209177832048
300,3,"skewed","consistent",22,0.737778432087382,0.741928930804579
300,3,"skewed","consistent",23,0.74759647715991,0.751399849969187
300,3,"skewed","consistent",24,0.690958049614723,0.695604021690324
300,3,"skewed","consistent",25,0.770135964119752,0.774958946017666
300,3,"skewed","consistent",26,0.711073541878706,0.714941788566531
300,3,"skewed","consistent",27,0.780798528498294,0.781399112683838
300,3,"skewed","consistent",28,0.829718134362323,0.83033816558168
300,3,"skewed","consistent",29,0.770786136476828,0.771436425990436
300,3,"skewed","consistent",30,0.698215326767455,0.702865504603022
300,3,"skewed","consistent",31,0.786003105781752,0.787547591143193
300,3,"skewed","consistent",32,0.765181908727,0.771454430351719
300,3,"skewed","consistent",33,0.729614699063619,0.730192260288752
300,3,"skewed","consistent",34,0.652130056725634,0.655840028907935
300,3,"skewed","consistent",35,0.724836793654265,0.725384984047916
300,3,"skewed","consistent",36,0.727509667447421,0.728214535921116
300,3,"skewed","consistent",37,0.772838179735554,0.77574229740439
300,3,"skewed","consistent",38,0.79552601180052,0.797140362642235
300,3,"skewed","consistent",39,0.824879666928204,0.826401285755911
300,3,"skewed","consistent",40,0.618926814255938,0.62617761901988
300,3,"skewed","consistent",41,0.746507917689603,0.752173465319654
300,3,"skewed","consistent",42,0.799904342643446,0.800415294203555
300,3,"skewed","consistent",43,0.630659511320046,0.631912218708966
300,3,"skewed","consistent",44,0.738283348636941,0.738551030794288
300,3,"skewed","consistent",45,0.744522064851101,0.746850702365817
300,3,"skewed","consistent",46,0.832715441281361,0.833469100984213
300,3,"skewed","consistent",47,0.813436907262932,0.814067391668616
300,3,"skewed","consistent",48,0.78212028893747,0.785205649018166
300,3,"skewed","consistent",49,0.681296044812739,0.685132519626808
300,3,"skewed","consistent",50,0.810379095484131,0.811074583033643
300,3,"skewed","acquiescent",1,0.803348297045874,0.80439285424853
300,3,"skewed","acquiescent",2,0.752774421710455,0.752857448705363
300,3,"skewed","acquiescent",3,0.779910021103479,0.780623063156922
300,3,"skewed","acquiescent",4,0.803024827469332,0.810930643513954
300,3,"skewed","acquiescent",5,0.817821868093632,0.818951988354982
300,3,"skewed","acquiescent",6,0.75955845575622,0.760929791373853
300,3,"skewed","acquiescent",7,0.741705498461018,0.748346905925163
300,3,"skewed","acquiescent",8,0.79193269541146,0.791985250670556
300,3,"skewed","acquiescent",9,0.808860716174679,0.810354629827634
